code,title,image_url,page_url,views,date_scraped
DSOD-078-RM,"To End The Life Of The Cutest, Most Wicked Woman In The Company, I Had Her Personality Reformed By Turning Her Into A Moaning Sex Slave. Momozono Reina [Uncensored L**ked]",https://cdn001.imggle.net/webp/poster/08152026/ed1c073a13.webp,https://javct.net/v/dsod-078-rm,140,2026-09-20
CLOT-043,Alluring Black Pantyhose Boss: Natsuki Yokoyama,https://cdn001.imggle.net/webp/poster/08152026/58cde92efb.webp,https://javct.net/v/clot-043,122,2026-09-20
DSOD-058-RM,"If I get hit, I'll hit back. [Uncensored L**ked]",https://cdn001.imggle.net/webp/poster/08152026/223523391c.webp,https://javct.net/v/dsod-058-rm,124,2026-09-20
MKMP-741-RM,"I Was In The Same Room As My Beautiful Female Bosses At A Hotel During A Business Trip... Their Lewd Bodies Wrapped Around Me, And While They Verbally Ab**ed Me With Obscene Language, They Milked Me Dry With Their Incredible Hip Movements In A Room-sharing Experience. [Uncensored L**ked]",https://cdn001.imggle.net/webp/poster/07052026/f7951ed35b.webp,https://javct.net/v/mkmp-741-rm,140,2026-09-20
DSOD-058,"If I get hit, I'll hit back.",https://cdn001.imggle.net/webp/poster/08152026/223523391c.webp,https://javct.net/v/dsod-058,124,2026-09-20
NNOD-002,Don't tell them you're resigning... Stop your subordinates from leaving the company.,https://cdn001.imggle.net/webp/poster/08152026/15550cd3fe.webp,https://javct.net/v/nnod-002,134,2026-09-20
DSOD-078,"[High-cut Swimsuit Humiliation Specialization] To End The Life Of The Cutest, Most Wicked Woman In The Company, I Had Her Personality Reformed By Turning Her Into A Moaning Sex Slave. Momozono Reina",https://cdn001.imggle.net/webp/poster/08152026/ed1c073a13.webp,https://javct.net/v/dsod-078,140,2026-09-20
VEMA-188-RM,Rich Vaginal Cum Shot Intercourse Until The Sperm Runs Out With A Beautiful Boss Who Turned Into A Sex Slave When She Came To Work Without Panties Mako Oda [Uncensored L**ked],https://cdn001.imggle.net/webp/poster/20221108/1660887884.webp,https://javct.net/v/vema-188-rm,95,2026-09-20
SNOS-255-SUB,"Alone With My Strong-willed, Blue-collar Boss In A Shed Where We Took Shelter During A Torrential Downpour, I Felt Her Femininity In My Body, Drenched In Rain And Sweat, And We Devoured Each Other Instinctively Until Morning. [English Subtitle]",https://cdn001.imggle.net/webp/poster/05192026/4c3c7c171a.webp,https://javct.net/v/snos-255-sub,120,2026-09-20
SORA-646-RM,"Local Female Politician Wets Herself Repeatedly During A Drinking Party And Party Games, Then Gets R**ed Until Morning By Excited, Low-IQ Dicks, Going Wild With Pleasure. Yui Hatano [Uncensored L**ked]",https://cdn001.imggle.net/webp/poster/08152026/264dd7e462.webp,https://javct.net/v/sora-646-rm,130,2026-09-20
DVRT-055-SUB,"Kanna Misaki, A Female Boss Who Is Usually A Career Woman, But When She Gets Naked, She Sticks Her Sexy Tongue Into Her Subordinates And Kisses Them. [English Subtitle]",https://cdn001.imggle.net/webp/poster/20252204/1746119051.webp,https://javct.net/v/dvrt-055-sub,140,2026-09-20
